acousticness,artists,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.948,['Markos Vamvakaris'],0.777,190000,0.536,0.00312,4,0.0817,-10.942,1,Ores Me Threfei O Ntounias,0,01-01-1950,0.0401,69.539,0.955,1950
0.981,['Δημήτρης Αραπάκης'],0.365,197021,0.384,0.00512,11,0.364,-13.225,0,Ο Μενούσης κι ο Μπερμπίλης,0,01-01-1950,0.0708,79.701,0.616,1950
0.985,"['Gayatri Bose', 'Dwijen Mukherjee']",0.285,201293,0.695,0.868,2,0.22,-8.952,1,"Eito Sabe Shuru Bisambad (From ""Krishan"")",0,31-12-1950,0.0761,78.683,0.624,1950
0.984,['Sotiria Bellou'],0.691,215747,0.301,0.0774,11,0.111,-12.75,0,Na figeis na me afiseis,0,01-01-1950,0.122,122.469,0.654,1950
0.99,['Geeta Dutt'],0.53,208004,0.0305,7.86E-06,3,0.162,-14.305,1,Hamen Apne Dil Se Juda,0,31-12-1950,0.253,70.502,0.733,1950
0.956,"['Arturo Buzzi-Peccia', 'Richard Tucker', 'Alfredo Antonini', 'Columbia Concert Orchestra']",0.19,175227,0.524,0.000155,9,0.525,-7.629,0,"Lolita ""Spanish Serenade""",0,1950,0.0432,63.005,0.402,1950
0.99,['Krishan Dayal'],0.714,208477,0.141,0,0,0.084,-12.848,1,Is Dil Ka Bungla Khali Hai,0,31-12-1950,0.15,77.652,0.683,1950
0.985,['Roza Eskenazi'],0.295,186773,0.5,0.315,11,0.785,-8.648,1,Stis Athinas tis omorfies,0,01-01-1950,0.0338,76.904,0.703,1950
0.971,['Dock Reed'],0.435,91893,0.0737,6.98E-05,1,0.164,-12.813,1,Troubled Lord I'm Troubled,0,01-01-1950,0.0495,89.267,0.543,1950
0.943,"['Ν.Φραγγιά', 'Κώστας Κοντόπουλος']",0.66,98383,0.387,2.35E-05,9,0.222,-8.142,1,Η Πιπίτσα μας,0,01-01-1950,0.0559,117.755,0.966,1950
0.482,['Avelino Muñoz'],0.836,162195,0.81,0.733,7,0.17,-6.625,1,El Pechiblanco,0,17-02-1950,0.0959,113.683,0.967,1950
0.683,['Stathis Koukoularis'],0.575,232840,0.49,0.00401,7,0.134,-8.54,1,Konialis,0,01-01-1950,0.0391,99.301,0.903,1950
0.861,['Ted Heath'],0.471,127040,0.244,0,0,0.208,-13.679,0,Learnin' the Blues,0,1950,0.0384,119.698,0.521,1950
0.978,"['Νίκος Τζουγάνος', 'Αλέκος Καραβίτης']",0.47,216213,0.352,0.332,6,0.185,-12.423,1,Συρτός Κισσάμου,0,01-01-1950,0.0332,82.146,0.872,1950
0.996,"['Heitor dos Prazeres', 'Mario Reis']",0.656,181960,0.101,0.679,3,0.231,-12.765,1,Vai Mesmo,0,1950,0.334,68.789,0.796,1950
0.988,['Raj Khosla'],0.562,193440,0.374,0.677,1,0.115,-12.349,1,Rail Mein Jiya Mora,0,01-01-1950,0.0589,140.67,0.889,1950
0.96,"['Wolfgang Amadeus Mozart', 'Staatskapelle Dresden', 'Theo Adam', 'Otmar Suitner']",0.588,178853,0.543,0.0737,5,0.0748,-14.886,1,"Zaide, K. 344, Akt II: Wer hungrig bei der Tafel sitzt",0,1950,0.143,100.27,0.58,1950
0.969,"['Robert Wright', 'Richard Tucker', 'Franz Allers']",0.263,157787,0.338,0,3,0.245,-9.606,1,"And This is My Beloved (From ""Kismet"")",0,1950,0.0368,163.494,0.259,1950
0.992,['Stélios Kazantzídis'],0.475,160460,0.272,0.44,6,0.142,-10.948,0,Oi kaloi pethainoun neoi,0,01-01-1950,0.0356,119.621,0.695,1950
0.983,"['Ντούο Σταμπούλ', 'Γιάννης Τζιβάνης']",0.691,208004,0.298,0.0806,7,0.358,-13.502,0,Σ 'όλους τους συνοικισμούς,0,01-01-1950,0.0498,115.309,0.834,1950
0.987,"['Prodromos Tsaousakis', 'Marika Ninou', 'Various Artists']",0.678,195867,0.409,0.00154,11,0.656,-14.811,1,Omorfi Thessaloniki,0,01-01-1950,0.0961,111.989,0.749,1950
0.933,['P. Leela'],0.333,198493,0.479,0.0197,8,0.263,-4.279,1,Itu Pai Naagathi,0,31-12-1950,0.0314,132.182,0.529,1950
0.962,['Prof. Enayet Khan'],0.425,196813,0.451,0.922,4,0.113,-11.899,1,Vairabi Gat,1,01-01-1950,0.0331,101.719,0.533,1950
0.994,"['Andreas Spagadoros', 'Manolis Xiotis']",0.507,217493,0.257,0.777,0,0.122,-17.611,1,Esu eisai h aitia pou upofero,1,01-01-1950,0.131,182.181,0.574,1950
0.881,"['Leonard Bernstein', 'Columbia Symphony Orchestra']",0.492,170333,0.319,0.911,7,0.206,-12.821,0,Fancy Free - Ballet: I. Enter Three Sailors,0,1950,0.0387,106.195,0.314,1950
0.956,['Call Me Madam Ensemble'],0.533,112080,0.493,4.13E-05,9,0.0993,-9.59,1,Mrs. Sally Adams,1,1950,0.0936,81.888,0.708,1950
0.734,['Takis Karnavas'],0.328,723893,0.73,2.96E-05,7,0.237,-4.383,1,Ola ta poulakia / Na eixa th xari sou aite / Marainomai o kaimenos / Tora o Mais kai h Anoiksh / Apopse pou koimomouna,0,01-01-1950,0.0375,104.771,0.603,1950
0.838,['Sundef'],0.662,216346,0.0245,0.833,1,0.108,-18.178,1,Intro,0,1950,0.0732,98.99,0.0788,1950
0.986,['Chitalkar'],0.884,161240,0.225,0.000741,3,0.104,-10.038,0,Kadam Kadam Badhaye Ja,1,01-01-1950,0.54,117.203,0.541,1950
0.995,['Rajkumari'],0.623,207819,0.0754,0.799,10,0.105,-15.139,0,Tum Deepak Ho Main Hoon Patanga,0,31-12-1950,0.0827,74.143,0.433,1950
0.994,['Petros Epitropakis'],0.206,168307,0.335,0.789,5,0.513,-13.898,1,Ta xronia ki an diavainoun,0,01-01-1950,0.0416,96.229,0.275,1950
0.985,['Panos Gavalas'],0.364,215413,0.296,5.04E-06,7,0.191,-9.655,0,Alitis tourtourizei,0,01-01-1950,0.0322,120.77,0.466,1950
0.993,['Jayamala Shiledar'],0.513,196627,0.199,0.871,7,0.194,-12.584,0,Madhuvani Yahi Radha,0,31-12-1950,0.071,124.387,0.664,1950
0.958,['Attila the Hun'],0.45,168267,0.189,0.173,7,0.224,-13.407,1,Where Was Butler?,0,01-01-1950,0.0831,88.781,0.726,1950
0.796,['Alekos Kitsakis'],0.532,239760,0.378,0.000755,6,0.221,-10.179,0,Paidia giati eiste analaga,0,01-01-1950,0.0401,100.777,0.79,1950
0.989,['Stan Freeman'],0.431,201760,0.306,0.898,11,0.118,-13.634,0,I'll Take the Romance,0,01-07-1950,0.0345,135.179,0.189,1950
0.794,['Dick Jurgens & His Orchestra'],0.467,86573,0.118,0.0929,3,0.0772,-13.613,1,Sleepy Time Gal / Goodnight Ladies,0,21-08-1950,0.0298,111.86,0.304,1950
0.983,['Anantadev Mukherjee'],0.384,165067,0.307,0.000578,11,0.149,-10.934,1,Suravi Haralo Ful,0,01-12-1950,0.0475,70.572,0.271,1950
0.986,['Giorgos Xatzimixalis'],0.349,260533,0.47,0.000855,7,0.154,-8.748,1,O Thanasakis,0,01-01-1950,0.0401,114.998,0.606,1950
0.662,['Эрнест Хемингуэй'],0.634,96500,0.276,0,0,0.381,-16.178,1,"Часть 20.3 - За рекой, в тени деревьев",0,1950,0.942,166.336,0.648,1950
0.975,['Jikki'],0.381,209747,0.478,0.553,1,0.417,-14.553,1,Ithikasam Ketteera,0,31-12-1950,0.09,84.593,0.923,1950
0.95,"['Ralph Vaughan Williams', 'Leonard Bernstein', 'New York Philharmonic']",0.123,108560,0.0446,0.327,2,0.21,-31.951,1,"Serenade to Music (From ""The Merchant of Venice, Act V, Scene 1""): ""Soft stillness and the night""",0,1950,0.0484,96.424,0.0342,1950
0.778,['Vasilis Agrafiotis'],0.422,302400,0.424,0.00061,7,0.134,-11.699,1,Pou isoun perdika grammeni,0,01-01-1950,0.042,179.819,0.803,1950
0.947,"['Ν.Τσάμης', 'Κούλα Μιχαηλίδου']",0.661,96781,0.232,1.08E-06,7,0.362,-14.374,0,Κούκλα μου,0,01-01-1950,0.0431,109.412,0.948,1950
0.811,['Percy Faith & His Orchestra'],0.207,226893,0.407,0.702,4,0.35,-7.514,0,Beautiful Love,1,01-01-1950,0.0335,91.9,0.068,1950
0.987,"['Katina Meidani', 'Giorgos Anestopoulos', 'Klarino']",0.367,202760,0.527,0.162,7,0.1,-9.571,1,Mia xoriani me lavose,0,01-01-1950,0.0317,104.69,0.653,1950
0.742,['Sean McGonigal'],0.169,290573,0.333,0.87,10,0.254,-14.255,1,Let Erin Remember /Paidraig O'Donaghue /O'Donnell Abu /My Home /Garry Owen,0,01-01-1950,0.0379,125.63,0.106,1950
0.988,['Svend Asmussen'],0.351,165387,0.147,0.917,11,0.119,-19.357,1,Avant de Mourir (My Prayer),0,18-09-1950,0.0457,69.228,0.324,1950
0.985,"['Ludwig van Beethoven', 'Zino Francescatti', 'Robert Casadesus']",0.487,312773,0.0473,0.363,9,0.139,-21.616,1,"Violin Sonata No. 4 in A Minor, Op. 23: II. Andante scherzoso, piu allegretto",0,1950,0.0502,82.522,0.279,1950
0.151,['Unspecified'],0.399,68000,0.442,0,6,0.178,-12.858,1,In the Gloaming,0,01-01-1950,0.0648,76.556,0.338,1950
0.825,"['Leonard Bernstein', 'Lukas Foss', 'New York Philharmonic']",0.414,266787,0.429,0.214,5,0.346,-14.432,0,The Age of Anxiety - Symphony No. 2 for Piano and Orchestra (after W.H. Auden): Part II - b) The Masque,0,1950,0.0324,133.082,0.299,1950
0.977,['Markos Vamvakaris'],0.572,197800,0.299,0.892,10,0.129,-14.095,0,Mana me maxairosane,0,01-01-1950,0.0448,122.575,0.438,1950
0.66,['Giannis Verras'],0.56,207800,0.707,1.59E-05,9,0.296,-6.949,1,Vrisi mou malamatenia,0,01-01-1950,0.0513,111.35,0.738,1950
0.985,"['Franz Schubert', 'Isaac Stern']",0.364,248627,0.0552,0.537,2,0.0946,-23.253,1,"Sonata for Violin and Piano No. 1 in D Major, D 384: I. Allegro molto",4,1950,0.0438,123.672,0.318,1950
0.852,"['Leonard Bernstein', 'Columbia Wind Ensemble', 'Nancy Williams', 'Antonia Butler', 'Michael Clark', 'Mark Brown']",0.383,277400,0.412,1.12E-06,10,0.164,-12.413,1,Trouble In Tahiti: What A Movie!,1,1950,0.238,79.585,0.465,1950
0.957,['Stratos Pagioumtzis'],0.596,195721,0.331,0.0038,7,0.156,-11.027,1,Μπαγλαμάδες,0,01-01-1950,0.063,60.577,0.279,1950
0.969,"['Georges Bizet', 'Fritz Reiner']",0.36,114560,0.512,0.0367,7,0.31,-10.156,1,"Carmen: Act IV: Dansez, dansez",0,1951,0.0619,172.953,0.687,1951
0.989,['Geeta Dutt'],0.376,194013,0.233,0.426,5,0.079,-12.059,0,Tomar Ashay Path Cheye,0,01-12-1951,0.0867,77.784,0.32,1951
0.561,"['Johann Strauss II', 'Vienna State Opera Chorus', 'Wiener Philharmoniker', 'Clemens Krauss']",0.617,183787,0.324,0,10,0.109,-17.387,1,"Der Zigeunerbaron, Operetta in 3 Acts - Act 3: Einzugsmarsch: Hurra, die Schlacht mitgemacht",0,01-01-1951,0.041,108.82,0.549,1951
0.994,['Eddie Heywood'],0.453,282640,0.063,0.932,0,0.0822,-21.196,0,Try A Little Tenderness,0,01-07-1951,0.0609,66.634,0.317,1951
0.822,['Catalonian cobla group'],0.613,179160,0.25,0.848,11,0.418,-13.392,1,Las Hojas Secas - Catalonia,0,01-01-1951,0.189,127.422,0.649,1951
0.833,['Gebrüder Grimm'],0.708,125800,0.143,0,1,0.196,-25.274,1,Kapitel 11 - Ausgewählte Märchen,0,01-11-1951,0.908,129.521,0.671,1951
0.98,['The Voices Of Walter Schumann'],0.372,38964,0.128,0,0,0.22,-17.136,0,Christmas In The Air! - Interlude #4,0,24-11-1951,0.0356,70.02,0.203,1951
0.994,"['Khemchand Prakash', 'Manna Dey']",0.554,186133,0.154,0.203,0,0.141,-16.785,1,Meri Bholi Bhali Naach,1,01-12-1951,0.0973,146.208,0.757,1951
0.917,"['Giuseppe Verdi', 'Mario Rossi', 'Orchestra Sinfonica di Roma della RAI']",0.538,74333,0.134,0,11,0.661,-23.155,1,"Verdi : Luisa Miller : Act 1 ""Ferma e ascolta"" [Wurm, Miller]",0,1951,0.165,84.649,0.317,1951
0.992,"['John Cage', 'Maro Ajemian']",0.471,167000,0.216,0.905,5,0.184,-20.269,1,Sonatas and Interludes for Prepared Piano: Fourth Interlude,2,01-01-1951,0.053,144.53,0.111,1951
0.993,"['Modest Mussorgsky', 'Vladimir Horowitz']",0.343,48893,0.00569,0.797,8,0.132,-36.382,1,Pictures at an Exhibition: Promenade. Moderato commodo assai e con delicatezza,0,1951,0.0419,96.856,0.466,1951
0.992,"['A. R. Oza', 'Rajkumari']",0.678,206913,0.148,0.025,0,0.357,-10.424,0,Rakhe Teva Rahiye,0,25-07-1951,0.257,66.274,0.591,1951
0.995,['Unspecified'],0.341,191947,0.0413,1.39E-05,10,0.344,-19.519,1,Worksong,0,01-01-1951,0.0425,141.387,0.379,1951
0.995,"['Alexander Scriabin', 'Vladimir Horowitz']",0.385,88747,0.149,0.841,0,0.123,-20.639,0,"Prelude in G Minor, Op. 27, No. 1: Patetico - Remastered",1,1951,0.0413,141.259,0.153,1951
0.8,['Percy Faith & His Orchestra'],0.211,199933,0.28,0.683,2,0.255,-13.701,1,When I'm Not Near the Girl I Love,1,01-01-1951,0.0348,95.502,0.137,1951
0.978,"['Male Hebrew vocalist, congregation']",0.263,103973,0.117,1.37E-06,6,0.283,-14.108,1,Kether,0,01-01-1951,0.0478,80.512,0.441,1951
0.882,"['Giuseppe Verdi', 'Mario Rossi', 'Orchestra Sinfonica di Roma della RAI']",0.56,68507,0.0734,0.00833,2,0.137,-25.874,1,Verdi : Luisa Miller : Act 1 Introduzione [Orchestra],0,1951,0.182,133.706,0.152,1951
0.731,"['Josef Strauss', 'Wiener Philharmoniker', 'Clemens Krauss']",0.552,120827,0.506,0.00284,0,0.0599,-13.531,1,"Jokey-Polka, Op.278",0,01-01-1951,0.0442,87.854,0.865,1951
0.917,"['Giacomo Puccini', 'Fernando Corena', 'Renata Tebaldi', 'Giacinto Prandelli', 'Hilde Gueden', 'Giovanni Inghilleri', 'Raphael Arié', ""Orchestra dell'Accademia Nazionale di Santa Cecilia"", 'Alberto Erede']",0.301,337053,0.0292,5.95E-05,2,0.136,-25.481,1,"La Bohème / Act 4: ""Che avvien?...Che ha detto il medico?""",0,01-01-1951,0.0463,119.328,0.0391,1951
0.958,"['Gaetano Donizetti', 'Ugo Tansini', 'Orchestra Sinfonica e Coro di Torino della RAI']",0.421,311472,0.226,0.000569,10,0.0798,-14.367,1,Sulla tomba che rinserra,0,1951,0.133,70.176,0.183,1951
0.993,['Suraiya'],0.711,175893,0.194,0.353,8,0.0511,-10.538,1,Raaste Pe Ham Khade Hain,0,01-01-1951,0.0959,125.975,0.811,1951
0.905,"['Sigmund Romberg', 'Mario Lanza', 'Elizabeth Doubleday', 'Constantine Callinicos']",0.218,255933,0.2,0,3,0.123,-16.055,1,"Deep In My Heart, Dear (from ""The Student Prince"")",1,1951,0.0399,81.933,0.0661,1951
0.976,['Unspecified'],0.304,173640,0.243,0.886,4,0.122,-22.1,0,Instrumental,0,01-01-1951,0.047,79.032,0.503,1951
0.988,"['Giuseppe Verdi', 'Vittorio Gui', 'Orchestra Sinfonica di Roma della RAI']",0.505,101360,0.0708,0.81,3,0.102,-15.136,1,Verdi : Aida : Act 2 Marcia Trionfale [Orchestra],0,1951,0.034,103.146,0.536,1951
0.985,"['Georges Bizet', 'Fritz Reiner']",0.348,215600,0.265,1.14E-05,7,0.486,-14.57,1,Carmen: Act II: Non! Tu ne m'aimes pas,0,1951,0.11,91.021,0.147,1951
0.935,['V Tatian'],0.715,134533,0.329,4.42E-06,0,0.127,-15.43,0,Gahtzehk-Tehcehk (Armenia),0,01-01-1951,0.451,139.193,0.834,1951
0.988,"['Wolfgang Amadeus Mozart', 'Wiener Hofmusikkapelle', 'Wiener Philharmoniker', 'Josef Krips']",0.148,191893,0.0145,0.386,2,0.132,-21.74,0,"Requiem in D minor, K.626 (compl. by Franz Xaver Süssmayr): 3. Sequentia: Confutatis",0,01-01-1951,0.035,93.965,0.0359,1951
0.972,"['Wolfgang Amadeus Mozart', 'János Starker', 'Maximilian Pilzer', 'Castle Hill Orchestra']",0.226,295240,0.101,0.889,8,0.219,-20.036,1,"Cello Concerto in E-Flat Major, K. 285: II. Romance (Larghetto)",0,11-10-1951,0.044,75.23,0.156,1951
0.962,"['Umberto Giordano', 'Mario Rossi', 'Orchestra Lirica e Coro di Milano della RAI']",0.369,148626,0.19,0.0129,11,0.452,-18.388,1,Quattro! Sei! Doppio zero,0,1951,0.066,134.072,0.174,1951
0.284,['Edgar Allan Poe'],0.652,189273,0.131,0,7,0.179,-26.937,1,"Das Herz des Mr. Barclay, Kapitel 4",0,1951,0.869,86.508,0.484,1951
0.975,"['Jerome Kern', 'Mario Lanza', 'Ray Sinatra']",0.216,198507,0.403,2.22E-06,3,0.333,-9.929,1,"The Song Is You (from ""Music in the Air"")",0,1951,0.0494,71.715,0.237,1951
0.953,"['Umberto Giordano', 'Mario Rossi', 'Orchestra Lirica e Coro di Milano della RAI']",0.324,332400,0.198,2.94E-05,0,0.339,-15.514,1,"Vedi io piango... ma, se piango",0,1951,0.0582,59.99,0.0723,1951
0.893,['Die Starlets'],0.506,163880,0.29,0,0,0.358,-8.982,1,Schwarzwaldrosen (Walzer),0,01-01-1951,0.0265,84.483,0.589,1951
0.98,"['Giuseppe Verdi', 'Mario Rossi', 'Giuseppe Taddei', 'Orchestra Sinfonica Di Torino Della Rai', 'Rosanna Carteri']",0.438,260333,0.226,0.00297,4,0.517,-16.192,1,"Verdi : Falstaff : Act 2 ""Alfin t'ho colto raggiante fior"" [Falstaff, Alice]",0,1951,0.0944,113.005,0.245,1951
0.984,['Talat Mahmood'],0.375,188387,0.124,0.871,11,0.11,-17.642,0,Ae Zindagi Ka Rahi,0,01-01-1951,0.0373,73.886,0.357,1951
0.935,['Unspecified'],0.743,188387,0.448,0.188,7,0.138,-18.216,1,Tigrai Ballad,0,01-01-1951,0.0583,151.628,0.972,1951
0.791,"['Johann Strauss I', 'Wiener Philharmoniker', 'Clemens Krauss']",0.669,181147,0.617,0.0797,9,0.107,-11.588,1,"Radetzky-Marsch, Op.228",0,01-01-1951,0.0337,106.224,0.741,1951
0.989,"['Georges Bizet', 'Fritz Reiner']",0.355,279253,0.286,7.19E-05,1,0.374,-13.468,1,Carmen: Act II: Nous avons en tête une affaire (Quintet),0,1951,0.0678,76.53,0.275,1951
0.974,"['Wolfgang Amadeus Mozart', 'Fernando Previtali', 'Orchestra Sinfonica e Coro di Roma della RAI']",0.589,123427,0.231,0.00104,7,0.612,-19.085,1,"Aprite, presto, aprite",0,1951,0.458,97.649,0.559,1951
0.958,"['Giuseppe Verdi', 'Mario Rossi', 'Orchestra Sinfonica di Roma della RAI']",0.424,117133,0.14,8.52E-05,10,0.368,-21.756,0,"Verdi : Luisa Miller : Act 2 ""Qui nulla s'attenta imporre al tuo core"" [Wurm, Luisa]",0,1951,0.337,85.734,0.151,1951
0.969,"['Georges Bizet', 'Fritz Reiner']",0.408,52973,0.294,0.000146,11,0.85,-13.386,1,Carmen: Act I: Quels regards! Quelle effronterie!,0,1951,0.111,84.38,0.198,1951
0.922,"['Giuseppe Verdi', 'Fernando Previtali', 'Orchestra Sinfonica di Roma della RAI']",0.456,237760,0.154,2.02E-05,2,0.221,-17.074,1,"Verdi : Nabucco : Part 3 - La Profezia ""Eccelsa donna, che d'Assiria il fato"" [Gran Sacerdote, Abigaille, Nabucco, Abdallo]",0,1951,0.0914,93.193,0.302,1951
0.978,['Gino Bechi'],0.2,220120,0.277,0.0371,5,0.232,-9.213,0,Fenesta Che Lucive,0,1951,0.0329,56.01,0.327,1951
0.989,"['Vincenzo Bellini', 'Vittorio Gui', 'Orchestra Sinfonica e Coro di Torino della RAI']",0.225,359773,0.0663,0.0855,5,0.201,-18.82,1,Non parti?,0,1951,0.0489,75.726,0.124,1951
0.055,"['Marika Rossa', 'Alberto Ruiz']",0.754,330000,0.739,0.871,7,0.109,-6.333,1,Back To The Old School ( V2 ) - Original Stick,13,1951,0.0636,128.005,0.212,1951
0.837,"['Jean Cocteau', 'André Parinaud']",0.644,278773,0.161,0,8,0.131,-20.258,0,Le surréalisme / La poésie,0,1951,0.588,99.224,0.428,1951
0.87,['Shamshad Begum'],0.634,282009,0.444,0.000686,3,0.18,-6.299,1,Duniya Ka Maza Lelo,0,01-01-1951,0.0431,112.484,0.82,1951
0.784,['Hans J. Salter'],0.5,200378,0.607,0.503,7,0.304,-8.517,0,Barbarian Dance,0,01-01-1951,0.0587,135.367,0.339,1951
0.991,['Unspecified'],0.793,115453,0.0857,0.949,3,0.107,-26.601,1,Traveling Song,0,01-01-1951,0.198,170.824,0.799,1951
0.983,"['Giuseppe Verdi', 'Mario Rossi', 'Cristiano Dalamangas', 'Giuseppe Nessi', 'Giuseppe Taddei', 'Orchestra Sinfonica Di Torino Della Rai', 'Saturno Meletti']",0.507,158773,0.235,0.000258,7,0.264,-15.623,1,"Verdi : Falstaff : Act 2 ""Signore, v'assista il cielo!"" [Ford, Falstaff, Bardolfo, Pistola]",0,1951,0.0621,82.843,0.438,1951
0.985,"['Giuseppe Verdi', 'Fernando Previtali', 'Caterina Mancini', 'Giuseppe Taddei', 'Licia Rossini', 'Orchestra Sinfonica di Roma della RAI']",0.294,184800,0.119,4.54E-06,0,0.153,-15.654,1,"Verdi : Ernani : Part 1: Il bandito ""Fa' che a me venga..."" [Carlo, Giovanna, Elvira]",0,1951,0.0904,65.284,0.111,1951
0.978,"['Nicholas Brodszky', 'Mario Lanza', 'Elizabeth Doubleday', 'Constantine Callinicos']",0.312,146013,0.254,1.26E-06,3,0.302,-14.949,1,"Summertime in Heidelberg (from ""The Student Prince"")",2,1951,0.0365,96.031,0.191,1951
0.598,"['Οrquesta Maestro Torroba', 'Lola Flores']",0.663,161045,0.365,0,4,0.456,-16.09,0,No Me Llames Dolores,0,01-01-1951,0.256,100.156,0.671,1951
0.755,['Percy Faith & His Orchestra'],0.385,131533,0.45,0.338,9,0.298,-9.758,0,Nervous Gavotte,0,01-04-1951,0.0473,185.435,0.552,1951
0.0162,['Male singers with marimba'],0.812,113000,0.178,0.0824,7,0.122,-27.658,1,Mayousse: Carnival Song,0,01-01-1951,0.148,132.012,0.52,1951
0.462,"['Johann Strauss II', 'Wiener Philharmoniker', 'Clemens Krauss']",0.445,270880,0.231,1.10E-06,4,0.0843,-16.558,0,"Egyptischer Marsch, Op.335",0,01-01-1951,0.0322,100.081,0.424,1951
0.808,"['Οrquesta Maestro Torroba', 'Lola Flores']",0.422,144118,0.702,1.16E-06,2,0.0873,-5.607,0,El Lerele (Canción Moruna),1,01-01-1951,0.137,177.46,0.933,1951
0.978,"['Francesco Cilea', 'Orchestra di Torino Della RAI', 'Arturo Basile', 'Ferruccio Tagliavini']",0.225,143600,0.0275,7.36E-05,7,0.148,-20.596,0,"L'Arlesiana, Act II: ""Portan tutti sul core"" (Federico)",0,1951,0.0477,167.108,0.103,1951
0.767,"['Johannes Brahms', 'Pierre Monteux']",0.264,510760,0.516,0.864,2,0.323,-7.401,1,"Symphony No. 2 in D Major, Op. 73: IV. Allegro con spirito",0,1951,0.0325,108.563,0.36,1951
0.957,"['Gioachino Rossini', 'Mario Rossi', 'Orchestra Sinfonica e Coro di Torino della RAI']",0.468,314352,0.398,2.63E-05,7,0.197,-11.967,1,I miei rampolli femminini,0,1951,0.0978,111.64,0.336,1951
0.891,['Joe Bushkin & Trio'],0.544,177667,0.257,0.00124,3,0.118,-13.514,1,Ol' Man River,0,01-07-1951,0.101,156.183,0.611,1951
0.982,"['Giuseppe Verdi', 'Vittorio Gui', 'Caterina Mancini', 'Giulietta Simionato', 'Orchestra Sinfonica di Roma della RAI']",0.363,157133,0.151,0,5,0.326,-16.272,1,"Verdi : Aida : Act 2 ""Ebben: qual nuovo fremito"" [Amneris, Aida]",0,1951,0.0772,92.313,0.23,1951
0.883,['S. P. Balasubrahmanyam'],0.576,229093,0.593,0.927,5,0.128,-11.006,1,Vanthalam Chinna Mathini,0,01-01-1951,0.457,71.115,0.964,1951
0.977,"['Giacomo Puccini', 'Giovanni Inghilleri', 'Renata Tebaldi', ""Orchestra dell'Accademia Nazionale di Santa Cecilia"", 'Alberto Erede']",0.307,194573,0.0267,0,5,0.156,-24.962,1,Madama Butterfly / Act 2: Ora a noi. Sedete qui,0,01-01-1951,0.0802,76.894,0.0806,1951
0.993,['Unspecified'],0.404,185587,0.24,0.949,4,0.322,-24.276,0,Song About the Paying of Taxes,0,01-01-1951,0.125,113.509,0.797,1951
0.978,"['Gaetano Donizetti', 'Ugo Tansini', 'Orchestra Sinfonica e Coro di Torino della RAI']",0.327,328469,0.0414,0.00515,0,0.233,-21.154,0,Oh giusto cielo!,0,1951,0.0473,133.47,0.0631,1951
0.987,['Bill Clifton'],0.526,239600,0.106,0.916,10,0.136,-20.193,1,Love-Forty Blues,0,01-07-1951,0.0419,76.895,0.4,1951
0.798,['Undine Von Medvey'],0.64,180547,0.551,0,7,0.0908,-7.208,0,"Mein Herr, das ist nicht comme il faut",0,01-01-1951,0.0601,117.566,0.76,1951
0.978,"['Giuseppe Verdi', 'Fernando Previtali', 'Orchestra Sinfonica e Coro di Roma della RAI']",0.369,210666,0.245,0.0178,0,0.126,-12.205,1,"Verdi : La battaglia di Legnano : Act 4 ""Vittoria! Vittoria!"" [Chorus, Imelda, Console, Tutti, Lida]",0,1951,0.0591,75.167,0.198,1951
0.995,['Eastern Serbian performers with violin and clarinet'],0.539,31227,0.615,0.893,6,0.173,-9.873,1,Kolo,0,01-01-1951,0.0615,76.512,0.713,1951
0.927,"['Giuseppe Verdi', 'Mario Rossi', 'Orchestra Sinfonica di Roma della RAI']",0.361,60133,0.176,6.41E-05,8,0.159,-20.104,1,"Verdi : Luisa Miller : Act 1 ""Costarti, o vecchio debole"" [Wurm, Miller]",0,1951,0.295,160.588,0.155,1951
0.991,"['Leó Weiner', 'János Starker', 'Otto Herz', 'Maximilian Pilzer', 'Castle Hill Orchestra']",0.58,221960,0.114,0.881,9,0.185,-17.996,1,"Lakodalmas, Hungarian Wedding Dance for Cello and Piano",0,11-10-1951,0.0483,117.924,0.73,1951
0.995,['A. R. Oza'],0.857,167114,0.211,0.00683,7,0.158,-9.947,1,Aave Chhe Re Aave Chhe,0,09-04-1951,0.455,125.271,0.878,1951
0.979,"['Georges Bizet', 'Fritz Reiner']",0.388,235293,0.291,0,0,0.776,-11.362,1,Carmen: Act I: Prés des remparts de Séville (Seguidilla),0,1951,0.0793,97.37,0.213,1951
0.964,"['Umberto Giordano', 'Mario Rossi', 'Orchestra Lirica e Coro di Milano della RAI']",0.336,418400,0.122,1.64E-06,0,0.445,-17.887,1,"Mia madre, la mia vecchia madre",0,1951,0.091,71.769,0.075,1951
0.981,['Unspecified'],0.611,244960,0.326,0.906,9,0.143,-19.243,1,Tangtakore - Story Song from the Northwest Frontier District,0,01-01-1951,0.198,69.014,0.792,1951
0.971,"['Gioachino Rossini', 'Mario Rossi', 'Orchestra Sinfonica e Coro di Torino della RAI']",0.438,282912,0.116,2.10E-05,8,0.218,-20.452,0,Sprezzo quei don che versa,0,1951,0.0566,105.941,0.311,1951
